"final_triangle_info","triangle_population_info","triangle_area"
"germantown","93.088726484848","2.25338408199605e-06"
NA,"20.1292928263819",NA
NA,"20.1292928263819",NA
"darnestown","4.54591790967265","2.58168347500032e-06"
"darnestown","4.54591790967265","2.95909103442682e-06"
"darnestown","4.54591790967265","3.69656572729582e-06"
"darnestown","4.54591790967265","2.72472880169516e-06"
"darnestown","4.54591790967265","4.41800875705667e-06"
"darnestown","4.54591790967265","3.29588601744035e-06"
"darnestown","4.54591790967265","4.63116884930059e-06"
"darnestown","4.54591790967265","4.69932911073556e-06"
"darnestown","4.54591790967265","2.50101584242657e-06"
